Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,Date,Ticker
2019-05-17,"1,068.45",1076.63,1079.39,1067.11,961.26M,-0.45,1068.45,961260000.0,2019-05-17,SET50
2019-05-21,"1,071.60",1069.54,1076.75,1065.17,1.15B,0.29,1071.6,1150000000.0,2019-05-21,SET50
2019-05-22,"1,083.04",1076.35,1084.22,1076.22,963.76M,1.07,1083.04,963760000.0,2019-05-22,SET50
2019-05-23,"1,070.49",1079.21,1082.57,1069.03,1.01B,-1.16,1070.49,1010000000.0,2019-05-23,SET50
2019-05-24,"1,072.13",1065.77,1075.63,1061.58,1.18B,0.15,1072.13,1180000000.0,2019-05-24,SET50
2019-05-27,"1,078.98",1075.76,1082.64,1070.97,1.00B,0.64,1078.98,1000000000.0,2019-05-27,SET50
2019-05-28,"1,084.58",1081.99,1085.97,1074.68,4.22B,0.52,1084.58,4219999999.9999995,2019-05-28,SET50
2019-05-29,"1,074.89",1084.46,1085.27,1073.94,993.65M,-0.89,1074.89,993650000.0,2019-05-29,SET50
2019-05-30,"1,076.85",1074.92,1082.52,1074.34,762.65M,0.18,1076.85,762650000.0,2019-05-30,SET50
2019-05-31,"1,074.87",1075.79,1081.32,1068.07,1.04B,-0.18,1074.87,1040000000.0,2019-05-31,SET50
2019-06-04,"1,088.03",1078.64,1090.7,1076.83,1.35B,1.22,1088.03,1350000000.0,2019-06-04,SET50
2019-06-05,"1,095.47",1095.81,1098.76,1091.34,1.27B,0.68,1095.47,1270000000.0,2019-06-05,SET50
2019-06-06,"1,097.14",1095.07,1099.2,1090.42,950.28M,0.15,1097.14,950280000.0,2019-06-06,SET50
2019-06-07,"1,095.52",1099.81,1100.88,1093.35,642.84M,-0.15,1095.52,642840000.0,2019-06-07,SET50
2019-06-10,"1,103.29",1101.87,1105.7,1101.0,932.33M,0.71,1103.29,932330000.0,2019-06-10,SET50
2019-06-11,"1,108.53",1104.75,1112.21,1101.76,1.20B,0.47,1108.53,1200000000.0,2019-06-11,SET50
2019-06-12,"1,108.20",1107.08,1109.4,1103.78,1.16B,-0.03,1108.2,1160000000.0,2019-06-12,SET50
2019-06-13,"1,109.23",1106.55,1111.42,1101.08,1.33B,0.09,1109.23,1330000000.0,2019-06-13,SET50
2019-06-14,"1,107.36",1108.14,1110.51,1103.08,1.32B,-0.17,1107.36,1320000000.0,2019-06-14,SET50
2019-06-17,"1,103.64",1108.37,1112.02,1103.2,1.90B,-0.34,1103.64,1900000000.0,2019-06-17,SET50
2019-06-18,"1,117.49",1103.1,1117.74,1101.7,1.40B,1.25,1117.49,1400000000.0,2019-06-18,SET50
2019-06-19,"1,135.23",1125.76,1140.2,1123.18,2.28B,1.59,1135.23,2280000000.0,2019-06-19,SET50
2019-06-20,"1,144.64",1139.15,1148.56,1135.93,1.84B,0.83,1144.64,1840000000.0,2019-06-20,SET50
2019-06-21,"1,142.46",1147.97,1152.44,1140.21,2.11B,-0.19,1142.46,2109999999.9999998,2019-06-21,SET50
2019-06-24,"1,141.98",1146.84,1148.18,1139.73,1.14B,-0.04,1141.98,1140000000.0,2019-06-24,SET50
2019-06-25,"1,145.73",1141.48,1149.38,1135.08,1.57B,0.33,1145.73,1570000000.0,2019-06-25,SET50
2019-06-26,"1,145.17",1141.8,1146.91,1139.77,1.25B,-0.05,1145.17,1250000000.0,2019-06-26,SET50
2019-06-27,"1,152.36",1148.9,1155.69,1147.71,1.18B,0.63,1152.36,1180000000.0,2019-06-27,SET50
2019-06-28,"1,150.85",1152.1,1155.09,1149.82,1.31B,-0.13,1150.85,1310000000.0,2019-06-28,SET50
2019-07-01,"1,159.79",1162.32,1164.72,1158.28,1.38B,0.78,1159.79,1380000000.0,2019-07-01,SET50
2019-07-02,"1,152.63",1157.02,1160.16,1150.52,1.22B,-0.62,1152.63,1220000000.0,2019-07-02,SET50
2019-07-03,"1,154.77",1153.27,1158.18,1149.73,1.24B,0.19,1154.77,1240000000.0,2019-07-03,SET50
2019-07-04,"1,144.08",1156.88,1161.21,1137.41,1.89B,-0.93,1144.08,1890000000.0,2019-07-04,SET50
2019-07-05,"1,148.28",1144.47,1149.17,1140.05,1.13B,0.37,1148.28,1130000000.0,2019-07-05,SET50
2019-07-08,"1,145.56",1144.61,1148.53,1140.27,1.08B,-0.24,1145.56,1080000000.0,2019-07-08,SET50
2019-07-09,"1,136.68",1142.44,1146.49,1136.56,1.38B,-0.78,1136.68,1380000000.0,2019-07-09,SET50
2019-07-10,"1,151.09",1140.75,1153.02,1138.06,1.74B,1.27,1151.09,1740000000.0,2019-07-10,SET50
2019-07-11,"1,150.20",1155.86,1157.57,1148.28,1.87B,-0.08,1150.2,1870000000.0,2019-07-11,SET50
2019-07-12,"1,143.08",1153.51,1154.76,1140.54,1.80B,-0.62,1143.08,1800000000.0,2019-07-12,SET50
2019-07-15,"1,142.60",1144.34,1149.35,1140.69,1.19B,-0.04,1142.6,1190000000.0,2019-07-15,SET50
2019-07-17,"1,138.76",1140.72,1144.84,1137.97,1.26B,-0.34,1138.76,1260000000.0,2019-07-17,SET50
2019-07-18,"1,140.37",1135.95,1142.74,1135.51,1.04B,0.14,1140.37,1040000000.0,2019-07-18,SET50
2019-07-19,"1,147.90",1149.21,1150.79,1145.27,1.31B,0.66,1147.9,1310000000.0,2019-07-19,SET50
2019-07-22,"1,140.67",1145.21,1147.59,1137.71,1.48B,-0.63,1140.67,1480000000.0,2019-07-22,SET50
2019-07-23,"1,139.56",1143.01,1144.44,1135.51,1.47B,-0.1,1139.56,1470000000.0,2019-07-23,SET50
2019-07-24,"1,138.31",1141.43,1143.3,1134.6,930.09M,-0.11,1138.31,930090000.0,2019-07-24,SET50
2019-07-25,"1,141.45",1139.65,1143.38,1137.59,1.07B,0.28,1141.45,1070000000.0000001,2019-07-25,SET50
2019-07-26,"1,131.41",1139.82,1140.47,1129.02,1.06B,-0.88,1131.41,1060000000.0,2019-07-26,SET50
2019-07-30,"1,126.43",1132.37,1135.14,1124.38,1.05B,-0.44,1126.43,1050000000.0,2019-07-30,SET50
2019-07-31,"1,130.92",1124.85,1134.54,1123.89,932.50M,0.4,1130.92,932500000.0,2019-07-31,SET50
2019-08-01,"1,124.54",1126.28,1128.7,1120.73,951.75M,-0.56,1124.54,951750000.0,2019-08-01,SET50
2019-08-02,"1,113.17",1110.65,1115.31,1103.58,1.66B,-1.01,1113.17,1660000000.0,2019-08-02,SET50
2019-08-05,"1,098.46",1105.37,1111.18,1097.85,1.01B,-1.32,1098.46,1010000000.0,2019-08-05,SET50
2019-08-06,"1,102.31",1089.84,1105.45,1086.45,1.59B,0.35,1102.31,1590000000.0,2019-08-06,SET50
2019-08-07,"1,100.80",1103.29,1110.41,1098.14,1.90B,-0.14,1100.8,1900000000.0,2019-08-07,SET50
2019-08-08,"1,096.27",1101.4,1103.29,1092.76,1.19B,-0.41,1096.27,1190000000.0,2019-08-08,SET50
2019-08-09,"1,087.14",1101.82,1104.56,1086.32,1.33B,-0.83,1087.14,1330000000.0,2019-08-09,SET50
2019-08-13,"1,065.58",1081.21,1082.92,1064.44,1.54B,-1.98,1065.58,1540000000.0,2019-08-13,SET50
2019-08-14,"1,065.92",1076.52,1081.74,1059.91,1.52B,0.03,1065.92,1520000000.0,2019-08-14,SET50
2019-08-15,"1,056.32",1055.51,1065.21,1046.62,2.14B,-0.9,1056.32,2140000000.0000002,2019-08-15,SET50
2019-08-16,"1,075.84",1059.72,1077.62,1056.89,1.40B,1.85,1075.84,1400000000.0,2019-08-16,SET50
2019-08-19,"1,079.75",1081.66,1084.91,1076.71,1.39B,0.36,1079.75,1390000000.0,2019-08-19,SET50
2019-08-20,"1,070.23",1083.71,1084.26,1067.35,1.23B,-0.88,1070.23,1230000000.0,2019-08-20,SET50
2019-08-21,"1,080.46",1072.95,1084.69,1068.52,1.05B,0.96,1080.46,1050000000.0,2019-08-21,SET50
2019-08-22,"1,077.88",1071.78,1080.68,1070.94,1.45B,-0.24,1077.88,1450000000.0,2019-08-22,SET50
2019-08-23,"1,088.69",1081.42,1088.9,1079.87,1.19B,1.0,1088.69,1190000000.0,2019-08-23,SET50
2019-08-26,"1,071.74",1069.03,1073.1,1060.5,1.52B,-1.56,1071.74,1520000000.0,2019-08-26,SET50
2019-08-27,"1,065.29",1072.86,1077.08,1062.02,1.84B,-0.6,1065.29,1840000000.0,2019-08-27,SET50
2019-08-28,"1,066.21",1068.05,1071.99,1064.53,1.06B,0.09,1066.21,1060000000.0,2019-08-28,SET50
2019-08-29,"1,083.32",1069.89,1083.57,1068.52,1.46B,1.6,1083.32,1460000000.0,2019-08-29,SET50
2019-08-30,"1,096.47",1089.45,1096.47,1085.56,1.38B,1.21,1096.47,1380000000.0,2019-08-30,SET50
2019-09-02,"1,095.04",1092.95,1099.18,1088.88,1.15B,-0.13,1095.04,1150000000.0,2019-09-02,SET50
2019-09-03,"1,085.80",1097.42,1099.63,1085.8,1.15B,-0.84,1085.8,1150000000.0,2019-09-03,SET50
2019-09-04,"1,099.93",1092.64,1104.83,1089.86,1.33B,1.3,1099.93,1330000000.0,2019-09-04,SET50
2019-09-05,"1,108.91",1109.5,1112.0,1103.7,1.28B,0.82,1108.91,1280000000.0,2019-09-05,SET50
2019-09-06,"1,109.20",1114.82,1116.11,1106.88,1.02B,0.03,1109.2,1020000000.0,2019-09-06,SET50
2019-09-09,"1,110.57",1111.17,1114.24,1106.01,1.21B,0.12,1110.57,1210000000.0,2019-09-09,SET50
2019-09-10,"1,107.41",1114.05,1115.85,1104.27,1.33B,-0.28,1107.41,1330000000.0,2019-09-10,SET50
2019-09-11,"1,115.39",1110.44,1115.91,1104.78,1.82B,0.72,1115.39,1820000000.0,2019-09-11,SET50
2019-09-12,"1,103.91",1118.36,1118.99,1102.25,1.60B,-1.03,1103.91,1600000000.0,2019-09-12,SET50
2019-09-13,"1,103.67",1106.12,1107.85,1098.89,1.21B,-0.02,1103.67,1210000000.0,2019-09-13,SET50
2019-09-16,"1,106.03",1107.85,1109.68,1101.18,1.19B,0.21,1106.03,1190000000.0,2019-09-16,SET50
2019-09-17,"1,107.82",1104.87,1113.26,1103.19,1.57B,0.16,1107.82,1570000000.0,2019-09-17,SET50
2019-09-18,"1,100.54",1107.3,1108.43,1097.22,1.33B,-0.66,1100.54,1330000000.0,2019-09-18,SET50
2019-09-19,"1,090.34",1102.35,1106.01,1087.93,1.52B,-0.93,1090.34,1520000000.0,2019-09-19,SET50
2019-09-20,"1,089.04",1090.31,1093.41,1080.92,1.66B,-0.12,1089.04,1660000000.0,2019-09-20,SET50
2019-09-23,"1,078.65",1088.04,1088.74,1077.05,1.11B,-0.95,1078.65,1110000000.0,2019-09-23,SET50
2019-09-24,"1,084.56",1079.08,1087.73,1078.29,1.59B,0.55,1084.56,1590000000.0,2019-09-24,SET50
2019-09-25,"1,081.53",1079.4,1084.22,1077.05,1.33B,-0.28,1081.53,1330000000.0,2019-09-25,SET50
2019-09-26,"1,088.50",1086.04,1089.88,1083.09,1.30B,0.64,1088.5,1300000000.0,2019-09-26,SET50
2019-09-27,"1,094.73",1088.01,1099.45,1083.3,1.09B,0.57,1094.73,1090000000.0,2019-09-27,SET50
2019-09-30,"1,090.31",1093.95,1096.0,1086.86,896.47M,-0.4,1090.31,896470000.0,2019-09-30,SET50
2019-10-01,"1,080.07",1090.54,1091.9,1079.2,716.77M,-0.94,1080.07,716770000.0,2019-10-01,SET50
2019-10-02,"1,072.27",1075.27,1076.6,1068.03,836.63M,-0.72,1072.27,836630000.0,2019-10-02,SET50
2019-10-03,"1,070.62",1066.55,1074.1,1065.55,773.22M,-0.15,1070.62,773220000.0,2019-10-03,SET50
2019-10-04,"1,067.75",1072.57,1074.11,1065.65,840.77M,-0.27,1067.75,840770000.0,2019-10-04,SET50
2019-10-07,"1,074.00",1072.78,1076.66,1069.14,858.64M,0.59,1074.0,858640000.0,2019-10-07,SET50
2019-10-08,"1,071.95",1079.41,1081.86,1070.1,796.42M,-0.19,1071.95,796420000.0,2019-10-08,SET50
2019-10-09,"1,076.56",1071.29,1078.1,1066.68,869.37M,0.43,1076.56,869370000.0,2019-10-09,SET50
2019-10-10,"1,067.54",1073.96,1075.22,1067.46,879.36M,-0.84,1067.54,879360000.0,2019-10-10,SET50
2019-10-11,"1,083.77",1073.15,1085.12,1072.81,1.19B,1.52,1083.77,1190000000.0,2019-10-11,SET50
2019-10-15,"1,085.38",1087.31,1089.67,1080.62,963.07M,0.15,1085.38,963070000.0,2019-10-15,SET50
2019-10-16,"1,091.29",1087.84,1093.41,1086.72,1.59B,0.54,1091.29,1590000000.0,2019-10-16,SET50
2019-10-17,"1,090.67",1095.38,1096.38,1087.74,1.70B,-0.06,1090.67,1700000000.0,2019-10-17,SET50
2019-10-18,"1,089.28",1091.65,1094.74,1083.01,1.81B,-0.13,1089.28,1810000000.0,2019-10-18,SET50
2019-10-21,"1,081.38",1088.23,1089.41,1079.8,1.32B,-0.73,1081.38,1320000000.0,2019-10-21,SET50
2019-10-22,"1,089.35",1084.66,1090.19,1084.06,1.04B,0.74,1089.35,1040000000.0,2019-10-22,SET50
2019-10-24,"1,083.43",1093.33,1094.66,1080.29,1.54B,-0.54,1083.43,1540000000.0,2019-10-24,SET50
2019-10-25,"1,066.34",1083.17,1085.02,1065.08,1.61B,-1.58,1066.34,1610000000.0,2019-10-25,SET50
2019-10-28,"1,070.68",1066.17,1073.49,1057.94,1.20B,0.41,1070.68,1200000000.0,2019-10-28,SET50
2019-10-29,"1,066.48",1074.5,1077.29,1064.36,1.18B,-0.39,1066.48,1180000000.0,2019-10-29,SET50
2019-10-30,"1,075.91",1069.02,1075.91,1064.61,1.45B,0.88,1075.91,1450000000.0,2019-10-30,SET50
2019-10-31,"1,073.26",1079.82,1081.76,1072.74,1.38B,-0.25,1073.26,1380000000.0,2019-10-31,SET50
2019-11-01,"1,068.71",1072.65,1075.43,1065.93,979.38M,-0.42,1068.71,979380000.0,2019-11-01,SET50
2019-11-04,"1,092.58",1076.72,1095.29,1075.76,1.22B,2.23,1092.58,1220000000.0,2019-11-04,SET50
2019-11-05,"1,096.79",1097.78,1098.66,1089.13,1.30B,0.39,1096.79,1300000000.0,2019-11-05,SET50
2019-11-06,"1,093.50",1096.32,1099.82,1091.5,1.42B,-0.3,1093.5,1420000000.0,2019-11-06,SET50
2019-11-07,"1,106.15",1092.68,1106.64,1089.14,1.43B,1.16,1106.15,1430000000.0,2019-11-07,SET50
2019-11-08,"1,103.55",1105.85,1107.13,1100.39,1.36B,-0.24,1103.55,1360000000.0,2019-11-08,SET50
2019-11-11,"1,092.69",1098.91,1100.6,1089.82,1.53B,-0.98,1092.69,1530000000.0,2019-11-11,SET50
2019-11-12,"1,095.68",1095.28,1101.81,1092.64,992.15M,0.27,1095.68,992150000.0,2019-11-12,SET50
2019-11-13,"1,088.37",1091.9,1097.07,1084.58,916.22M,-0.67,1088.37,916220000.0,2019-11-13,SET50
2019-11-14,"1,085.44",1089.47,1092.62,1081.89,1.04B,-0.27,1085.44,1040000000.0,2019-11-14,SET50
2019-11-15,"1,081.78",1088.21,1089.77,1076.17,1.68B,-0.34,1081.78,1680000000.0,2019-11-15,SET50
2019-11-18,"1,085.81",1084.34,1088.15,1077.73,1.28B,0.37,1085.81,1280000000.0,2019-11-18,SET50
2019-11-19,"1,084.27",1083.42,1086.89,1078.58,1.36B,-0.14,1084.27,1360000000.0,2019-11-19,SET50
2019-11-20,"1,075.77",1077.33,1080.51,1074.2,1.63B,-0.78,1075.77,1630000000.0,2019-11-20,SET50
2019-11-21,"1,073.10",1074.03,1075.35,1066.41,1.78B,-0.25,1073.1,1780000000.0,2019-11-21,SET50
2019-11-22,"1,077.51",1075.47,1079.03,1071.86,1.36B,0.41,1077.51,1360000000.0,2019-11-22,SET50
2019-11-25,"1,089.67",1081.87,1089.67,1079.97,1.73B,1.13,1089.67,1730000000.0,2019-11-25,SET50
2019-11-26,"1,083.70",1092.29,1094.05,1082.99,3.02B,-0.55,1083.7,3020000000.0,2019-11-26,SET50
2019-11-27,"1,084.13",1085.52,1087.82,1081.31,2.02B,0.04,1084.13,2020000000.0,2019-11-27,SET50
2019-11-28,"1,077.30",1083.92,1085.02,1074.97,1.62B,-0.63,1077.3,1620000000.0,2019-11-28,SET50
2019-11-29,"1,070.23",1073.66,1073.93,1062.23,1.59B,-0.66,1070.23,1590000000.0,2019-11-29,SET50
2019-12-02,"1,054.88",1068.96,1069.6,1051.89,1.14B,-1.43,1054.88,1140000000.0,2019-12-02,SET50
2019-12-03,"1,054.28",1049.45,1058.44,1048.25,1.35B,-0.06,1054.28,1350000000.0,2019-12-03,SET50
2019-12-04,"1,053.40",1049.74,1056.88,1045.39,1.65B,-0.08,1053.4,1650000000.0,2019-12-04,SET50
2019-12-06,"1,048.76",1057.54,1061.04,1047.89,1.15B,-0.44,1048.76,1150000000.0,2019-12-06,SET50
2019-12-09,"1,047.02",1049.48,1049.56,1041.28,1.29B,-0.17,1047.02,1290000000.0,2019-12-09,SET50
2019-12-11,"1,048.85",1049.2,1052.84,1043.54,1.56B,0.17,1048.85,1560000000.0,2019-12-11,SET50
2019-12-12,"1,057.87",1054.2,1062.31,1051.95,1.59B,0.86,1057.87,1590000000.0,2019-12-12,SET50
2019-12-13,"1,066.63",1069.18,1072.76,1062.63,1.62B,0.83,1066.63,1620000000.0,2019-12-13,SET50
2019-12-16,"1,048.08",1065.46,1066.21,1048.08,969.06M,-1.74,1048.08,969060000.0,2019-12-16,SET50
2019-12-17,"1,049.84",1049.57,1054.45,1043.16,1.43B,0.17,1049.84,1430000000.0,2019-12-17,SET50
2019-12-18,"1,062.62",1055.62,1064.39,1054.99,1.38B,1.22,1062.62,1380000000.0,2019-12-18,SET50
2019-12-19,"1,068.39",1057.78,1071.73,1052.51,2.77B,0.54,1068.39,2770000000.0,2019-12-19,SET50
2019-12-20,"1,067.62",1067.24,1070.42,1061.71,1.75B,-0.07,1067.62,1750000000.0,2019-12-20,SET50
2019-12-23,"1,069.53",1069.11,1075.29,1067.13,1.42B,0.18,1069.53,1420000000.0,2019-12-23,SET50
2019-12-24,"1,065.23",1070.38,1071.83,1063.74,1.27B,-0.4,1065.23,1270000000.0,2019-12-24,SET50
2019-12-25,"1,067.99",1062.79,1069.6,1061.32,591.91M,0.26,1067.99,591910000.0,2019-12-25,SET50
2019-12-26,"1,070.74",1068.57,1071.84,1066.53,752.04M,0.26,1070.74,752040000.0,2019-12-26,SET50
2019-12-27,"1,068.72",1074.67,1077.51,1059.21,1.03B,-0.19,1068.72,1030000000.0,2019-12-27,SET50
2019-12-30,"1,068.50",1071.21,1072.95,1066.34,778.80M,-0.02,1068.5,778800000.0,2019-12-30,SET50
